player,team,from,to,played,start,sub,pts,tries,conv,pens,drop,gfm,won,lost,draw
IA Hammond,NZ,1952,1952,1,1,0,0,0,0,0,0,0,1,0
T Haneda,Japan,1995,1995,1,1,0,0,0,0,0,0,0,0,1
SM Hanley,Eng,1999,1999,1,1,0,5,1,0,0,0,0,0,1
RSM Hannah,Scot,1971,1971,1,1,0,0,0,0,0,0,0,0,1
JE Hanson,Aust,2012,2012,1,0,1,0,0,0,0,0,0,0,0
T Harada,Japan,1959,1959,1,1,0,2,0,1,0,0,0,0,0
JM Hardie,Arg,1948,1948,1,1,0,0,0,0,0,0,0,0,1
EH Harding,Eng,1931,1931,1,1,0,0,0,0,0,0,0,0,1
MA Harding,Aust,1983,1983,1,1,0,0,0,0,0,0,0,1,0
S Harding,NZ,2002,2002,1,1,0,0,0,0,0,0,0,1,0
RJK Hardwick,Eng,1996,1996,1,0,1,0,0,0,0,0,0,1,0
GG Hardy,Ire,1962,1962,1,1,0,0,0,0,0,0,0,0,1
P Harislur-Arthapignet,Fra,1988,1988,1,0,1,0,0,0,0,0,0,1,0
RJ Harley,Scot,2012,2012,1,0,1,5,1,0,0,0,0,1,0
CH Harper,Eng,1899,1899,1,1,0,0,0,0,0,0,0,0,1
PR Harrigan,USA,1912,1912,1,1,0,3,1,0,0,0,0,0,1
AT Harriman,Eng,1988,1988,1,1,0,0,0,0,0,0,0,1,0
CA Harris,Wales,1927,1927,1,1,0,0,0,0,0,0,0,0,1
PC Harris,NZ,1976,1976,1,1,0,0,0,0,0,0,0,0,1
EM Harrison,GB,1903,1903,1,1,0,0,0,0,0,0,0,0,0
PR Harrower,Scot,1885,1885,1,1,0,0,0,0,0,0,0,0,0
AH Hart,NZ,1924,1924,1,1,0,0,0,0,0,0,0,1,0
JGM Hart,Scot,1951,1951,1,1,0,0,0,0,0,0,0,0,1
W Hart,Scot,1960,1960,1,1,0,0,0,0,0,0,0,0,1
AJ Hartley,SA,1891,1891,1,1,0,0,0,0,0,0,0,0,1
BA Harvey,NZ,1986,1986,1,1,0,0,0,0,0,0,0,1,0
IH Harvey,NZ,1928,1928,1,1,0,0,0,0,0,0,0,1,0
L Harvey,Scot,1899,1899,1,1,0,0,0,0,0,0,0,0,1
P Harvey,NZ,1904,1904,1,1,0,0,0,0,0,0,0,1,0
D Hashimoto,Japan,2012,2012,1,1,0,0,0,0,0,0,0,1,0
LB Hattingh,SA,1933,1933,1,1,0,0,0,0,0,0,0,0,1
M Hauser,Fra,1969,1969,1,1,0,0,0,0,0,0,0,0,1
WT Havard,Wales,1919,1919,1,1,0,0,0,0,0,0,0,0,1
M Hawkins,USA,2010,2010,1,1,0,0,0,0,0,0,0,1,0
JA Hay,Scot,1995,1995,1,1,0,0,0,0,0,0,0,0,0
PP Haycock,Ire,1989,1989,1,1,0,0,0,0,0,0,0,0,1
HO Hayward,NZ,1908,1908,1,1,0,3,1,0,0,0,0,1,0
LW Hayward,Eng,1910,1910,1,1,0,0,0,0,0,0,0,0,0
AR Heaman,Can,1988,1988,1,1,0,0,0,0,0,0,0,0,1
AH Heath,Eng,1876,1876,1,1,0,0,0,0,0,0,0,1,0
G Helff,Germ,1929,1929,1,1,0,0,0,0,0,0,0,0,1
T Hell,Rom,1958,1958,1,1,0,0,0,0,0,0,0,0,0
Hellesoe,Samoa,1932,1932,1,1,0,0,0,0,0,0,0,0,1
B Henderson,USA,1977,1977,1,1,0,0,0,0,0,0,0,0,1
I Henderson,Ire,2012,2012,1,0,1,0,0,0,0,0,0,0,1
JYM Henderson,Scot,1911,1911,1,1,0,0,0,0,0,0,0,0,1
NF Henderson,Scot,1892,1892,1,1,0,0,0,0,0,0,0,1,0
SW Henderson,Germ,2010,2010,1,1,0,0,0,0,0,0,0,1,0
P Hendrickx,Neth,2001,2001,1,1,0,0,0,0,0,0,0,0,1
EH Henriksen,Scot,1953,1953,1,1,0,0,0,0,0,0,0,0,1
G Henrikson,Can,1971,1971,1,1,0,0,0,0,0,0,0,0,1
A Henry,Aust,1899,1899,1,1,0,0,0,0,0,0,0,0,1
F Henrys,Arg,1910,1910,1,1,0,0,0,0,0,0,0,0,1
TB Hepburn,SA,1896,1896,1,1,0,2,0,1,0,0,0,1,0
WG Heppel,Eng,1903,1903,1,1,0,0,0,0,0,0,0,0,1
HV Herd,Aust,1931,1931,1,1,0,0,0,0,0,0,0,1,0
D Herice,Fra,1950,1950,1,1,0,0,0,0,0,0,0,0,0
FDCM Heriot,Arg,1910,1910,1,1,0,0,0,0,0,0,0,0,1
J Hermann,Germ,1900,1900,1,1,0,0,0,0,0,0,0,0,1
C Hernandez Abad,Spain,1951,1951,1,1,0,0,0,0,0,0,0,0,1
AG Heron,Ire,1901,1901,1,1,0,0,0,0,0,0,0,1,0
G Herrera,Chile,2010,2010,1,1,0,0,0,0,0,0,0,0,1
RW Herrick,Ire,1886,1886,1,1,0,0,0,0,0,0,0,0,1
A Hevia,Arg,2008,2008,1,0,1,0,0,0,0,0,0,1,0
JA Hewett,NZ,1991,1991,1,1,0,4,1,0,0,0,0,1,0
FT Hewson,Ire,1875,1875,1,1,0,0,0,0,0,0,0,0,1
F Heyer,Fra,1990,1990,1,1,0,0,0,0,0,0,0,0,1
T Higashida,Japan,1983,1983,1,1,0,0,0,0,0,0,0,0,1
T Hikila,Tonga,2010,2010,1,1,0,5,1,0,0,0,0,1,0
O Hiko,Tonga,1979,1979,1,1,0,0,0,0,0,0,0,0,1
S Hiko,Tonga,1991,1991,1,1,0,0,0,0,0,0,0,0,1
DW Hill,NZ,2006,2006,1,0,1,0,0,0,0,0,0,1,0
JH Hill,Aust,1925,1925,1,1,0,0,0,0,0,0,0,0,1
RJ Hillard,Eng,1925,1925,1,1,0,0,0,0,0,0,0,0,1
MF Hillary,Ire,1952,1952,1,1,0,0,0,0,0,0,0,0,1
J Hillhind,HK,1998,1998,1,1,0,0,0,0,0,0,0,0,1
L Hillier,Can,1973,1973,1,1,0,0,0,0,0,0,0,0,1
JA Hindmarsh,Aust,1904,1904,1,1,0,0,0,0,0,0,0,0,1
D Hine,Arg,1938,1938,1,1,0,0,0,0,0,0,0,1,0
GR Hines,NZ,1980,1980,1,1,0,0,0,0,0,0,0,0,1
JT Hinton,Wales,1884,1884,1,1,0,0,0,0,0,0,0,1,0
JC Hiquet,Fra,1964,1964,1,1,0,0,0,0,0,0,0,0,1
A Hiraki,Japan,1975,1975,1,1,0,0,0,0,0,0,0,1,0
M Hirashima,Japan,1959,1959,1,1,0,0,0,0,0,0,0,0,1
J Hiratsuka,Japan,1999,1999,1,0,1,0,0,0,0,0,0,1,0
E Hirotsu,Japan,1995,1995,1,1,0,0,0,0,0,0,0,0,1
WA Hirschberg,Aust,1905,1905,1,1,0,0,0,0,0,0,0,0,1
AWF Hobson,Arg,1927,1927,1,1,0,0,0,0,0,0,0,0,1
EW Hobson,Ire,1875,1875,1,1,0,0,0,0,0,0,0,0,1
J Hobson,Eng,2008,2008,1,0,1,0,0,0,0,0,0,0,1
M Hobson,USA,2005,2005,1,0,1,0,0,0,0,0,0,1,0
TEC Hobson,SA,1903,1903,1,1,0,0,0,0,0,0,0,1,0
RS Hoffman,SA,1953,1953,1,1,0,0,0,0,0,0,0,1,0
W Hofmeister,Germ,1900,1900,1,1,0,0,0,0,0,0,0,0,1
PJ Hogan,Ire,1992,1992,1,1,0,0,0,0,0,0,0,0,1
TB Hogarth,Eng,1906,1906,1,1,0,3,1,0,0,0,0,1,0
W Hogg,Ire,1885,1885,1,1,0,0,0,0,0,0,0,0,1
S Hola,Tonga,1979,1979,1,1,0,0,0,0,0,0,0,1,0
EC Holder,NZ,1934,1934,1,1,0,0,0,0,0,0,0,0,0
MPA Holmes,Can,1987,1987,1,1,0,0,0,0,0,0,0,1,0
T Holovsky,Czech,2008,2008,1,1,0,0,0,0,0,0,0,0,1
NC Holt,Aust,1984,1984,1,1,0,0,0,0,0,0,0,1,0
DN Holton,SA,1960,1960,1,1,0,0,0,0,0,0,0,1,0
P Holy,Czech,2004,2004,1,0,1,0,0,0,0,0,0,0,1
M Hondagne-Monge,Fra,1988,1988,1,0,1,0,0,0,0,0,0,0,1
L Honner,Czech,2007,2007,1,0,1,0,0,0,0,0,0,0,1
WH Hopkin,Wales,1937,1937,1,1,0,0,0,0,0,0,0,0,1
J Hopkins,USA,1996,1996,1,1,0,0,0,0,0,0,0,1,0
SL Hopoate,Tonga,1986,1986,1,1,0,0,0,0,0,0,0,0,1
MJ Horak,Eng,2002,2002,1,1,0,0,0,0,0,0,0,1,0
E Horan,Arg,1956,1956,1,1,0,0,0,0,0,0,0,0,1
H Hori,Japan,1956,1956,1,1,0,0,0,0,0,0,0,0,1
CH Horley,Eng,1885,1885,1,1,0,0,0,0,0,0,0,1,0
AD Horodam,Aust,1913,1913,1,1,0,0,0,0,0,0,0,0,1
EL Horsfall,Eng,1949,1949,1,1,0,0,0,0,0,0,0,0,1
GR Horsley,Aust,1954,1954,1,1,0,0,0,0,0,0,0,0,1
JP Hortoland,Fra,1971,1971,1,1,0,0,0,0,0,0,0,1,0
RA How,Aust,1967,1967,1,1,0,0,0,0,0,0,0,0,1
C Howard,USA,1980,1980,1,1,0,0,0,0,0,0,0,0,1
WG Howard,GB,1938,1938,1,1,0,0,0,0,0,0,0,0,1
B Howells,Wales,1934,1934,1,1,0,0,0,0,0,0,0,0,1
P Howlett,Can,1974,1974,1,1,0,0,0,0,0,0,0,0,1
GC Hoyer-Millar,Scot,1953,1953,1,1,0,0,0,0,0,0,0,0,1
JC Hubbard,Eng,1930,1930,1,1,0,0,0,0,0,0,0,0,0
P Hudson,Neth,1998,1998,1,0,1,0,0,0,0,0,0,0,1
P Huete,Chile,2010,2010,1,1,0,0,0,0,0,0,0,0,1
F Hufanga,Tonga,1973,1973,1,1,0,0,0,0,0,0,0,1,0
C Hug,Germ,2006,2006,1,1,0,0,0,0,0,0,0,0,1
JL Huggan,Scot,1914,1914,1,1,0,3,1,0,0,0,0,0,1
GE Hughes,Eng,1896,1896,1,1,0,0,0,0,0,0,0,0,1
L Hughes,Arg,1936,1936,1,1,0,0,0,0,0,0,0,1,0
WG Hullin,Wales,1967,1967,1,1,0,0,0,0,0,0,0,0,1
DV Hunter,Ire,1885,1885,1,1,0,0,0,0,0,0,0,0,1
F Hunter,Scot,1882,1882,1,1,0,0,0,0,0,0,0,1,0
JG Hunter,USA,1920,1920,1,1,0,3,1,0,0,0,0,1,0
JM Hunter,Scot,1947,1947,1,1,0,0,0,0,0,0,0,0,1
MD Hunter,Scot,1974,1974,1,1,0,0,0,0,0,0,0,1,0
S Hunter,Can,2005,2005,1,1,0,0,0,0,0,0,0,0,1
D Hurley,Ire,2009,2009,1,0,1,0,0,0,0,0,0,1,0
RJ Hurrell,Wales,1959,1959,1,1,0,0,0,0,0,0,0,0,1
ACB Hurst,Eng,1962,1962,1,1,0,0,0,0,0,0,0,0,0
I Hussar,Rom,1919,1919,1,1,0,0,0,0,0,0,0,0,1
JE Hutchinson,Eng,1906,1906,1,1,0,0,0,0,0,0,0,0,1
WR Hutchison,Scot,1911,1911,1,1,0,0,0,0,0,0,0,0,1
H Huth,Eng,1879,1879,1,1,0,0,0,0,0,0,0,0,0
AHM Hutton,Scot,1932,1932,1,1,0,0,0,0,0,0,0,0,1
AJ Hybart,Wales,1887,1887,1,1,0,0,0,0,0,0,0,0,0
WH Hyman,Arg,1910,1910,1,1,0,0,0,0,0,0,0,0,1
WB Hynes,Eng,1912,1912,1,1,0,0,0,0,0,0,0,1,0
V Iakimenko,Ukr,2006,2006,1,1,0,0,0,0,0,0,0,0,1
T Iannone,Italy,2012,2012,1,1,0,0,0,0,0,0,0,1,0
S Ibarra,Spain,2010,2010,1,0,1,0,0,0,0,0,0,0,1
S Iburi,Japan,1972,1972,1,1,0,0,0,0,0,0,0,1,0
Iese,Samoa,1928,1928,1,1,0,0,0,0,0,0,0,0,1
KD Ifwersen,NZ,1921,1921,1,1,0,0,0,0,0,0,0,0,0
E Iguiniz,Fra,1914,1914,1,1,0,0,0,0,0,0,0,0,1
N Ikaida,Japan,1967,1967,1,1,0,0,0,0,0,0,0,0,1
A Ilanko,Ukr,2006,2006,1,1,0,0,0,0,0,0,0,0,1
V Ilca,Rom,1987,1987,1,1,0,0,0,0,0,0,0,0,1
G Illia,Arg,1965,1965,1,1,0,0,0,0,0,0,0,0,1
M Ilolahia,Tonga,1947,1947,1,1,0,0,0,0,0,0,0,0,1
RNS Ilolahia,Tonga,2010,2010,1,1,0,0,0,0,0,0,0,1,0
JH Immelman,SA,1913,1913,1,1,0,0,0,0,0,0,0,1,0
I Imo,Samoa,1924,1924,1,1,0,0,0,0,0,0,0,0,1
I Inciarte,Urug,1989,1989,1,1,0,0,0,0,0,0,0,0,1
JM Inglis,Scot,1952,1952,1,1,0,0,0,0,0,0,0,0,1
GD Innes,NZ,1932,1932,1,1,0,0,0,0,0,0,0,1,0
Inoke,Tonga,1947,1947,1,1,0,3,1,0,0,0,0,0,1
K Inubuse,Japan,1967,1967,1,1,0,0,0,0,0,0,0,0,1
T Iona,Samoa,1975,1975,1,1,0,0,0,0,0,0,0,0,1
G Ionescu,Rom,1949,1949,1,1,0,0,0,0,0,0,0,1,0
M Iordan,Rom,1980,1980,1,1,0,0,0,0,0,0,0,1,0
P Iordanescu,Rom,1949,1949,1,1,0,0,0,0,0,0,0,1,0
M Irie,Japan,2008,2008,1,0,1,0,0,0,0,0,0,1,0
A Irigoyen,Arg,1997,1997,1,0,1,0,0,0,0,0,0,1,0
G Irisescu,Rom,1993,1993,1,0,1,0,0,0,0,0,0,1,0
SH Irvin,Eng,1905,1905,1,1,0,0,0,0,0,0,0,0,1
HAS Irvine,Ire,1901,1901,1,1,0,2,0,1,0,0,0,0,1
IB Irvine,NZ,1952,1952,1,1,0,0,0,0,0,0,0,0,1
M Isart Subirach,Spain,1929,1929,1,1,0,0,0,0,0,0,0,1,0
FWR Isherwood,Eng,1872,1872,1,1,0,0,0,1,0,0,0,1,0
R Ishi,Japan,1999,1999,1,1,0,0,0,0,0,0,0,1,0
K Ishii,Japan,1986,1986,1,1,0,0,0,0,0,0,0,0,1
A Issakadze,Georg,1989,1989,1,1,0,0,0,0,0,0,0,1,0
H Ito,Japan,1936,1936,1,1,0,0,0,0,0,0,0,0,1
M Ito,Japan,1969,1969,1,1,0,0,0,0,0,0,0,1,0
Iupati,Samoa,1924,1924,1,1,0,0,0,0,0,0,0,0,1
S Iuta,Samoa,1947,1947,1,1,0,0,0,0,0,0,0,1,0
S Iwashita,Japan,1930,1930,1,1,0,0,0,0,0,0,0,0,0
FS Jackson,A-W,1908,1908,1,1,0,2,0,1,0,0,0,0,1
FW Jackson,Ire,1923,1923,1,1,0,0,0,0,0,0,0,0,1
H Jackson,Ire,1877,1877,1,1,0,0,0,0,0,0,0,0,1
JS Jackson,SA,1903,1903,1,1,0,0,0,0,0,0,0,0,0
TH Jackson,Wales,1895,1895,1,1,0,0,0,0,0,0,0,0,1
WJ Jackson,Eng,1894,1894,1,1,0,0,0,0,0,0,0,0,1
PG Jacob,Eng,1898,1898,1,1,0,0,0,0,0,0,0,0,1
JB James,Wales,1968,1968,1,1,0,0,0,0,0,0,0,0,0
W James,HK,1994,1994,1,1,0,0,0,0,0,0,0,1,0
AE Jamieson,Aust,1925,1925,1,0,1,0,0,0,0,0,0,0,1
K Janik,Fra,1987,1987,1,1,0,0,0,0,0,0,0,1,0
E Jansen,Namib,2006,2006,1,1,0,0,0,0,0,0,0,0,1
EH Jansen,SA,1981,1981,1,1,0,0,0,0,0,0,0,0,1
A Jarasse,Fra,1945,1945,1,1,0,0,0,0,0,0,0,1,0
AR Jarvis,Wales,2012,2012,1,1,0,0,0,0,0,0,0,0,1
L Jarvis,Wales,1997,1997,1,0,1,2,0,1,0,0,0,1,0
MH Jeangrand,Fra,1921,1921,1,1,0,0,0,0,0,0,0,1,0
P Jeanjean,Fra,1948,1948,1,1,0,0,0,0,0,0,0,0,1
D Jeffery,Namib,1990,1990,1,0,1,0,0,0,0,0,0,0,1
JJ Jeffrey,Wales,1967,1967,1,1,0,0,0,0,0,0,0,0,1
JC Jenkins,Wales,1906,1906,1,1,0,0,0,0,0,0,0,0,1
CB Jennings,SA,1937,1937,1,1,0,0,0,0,0,0,0,0,1
F Jesus,Port,1968,1968,1,1,0,0,0,0,0,0,0,0,0
AJ Jevu,Namib,2012,2012,1,1,0,0,0,0,0,0,0,1,0
JH Jewitt,Eng,1902,1902,1,1,0,0,0,0,0,0,0,0,1
D Jhamutashvili,Georg,2005,2005,1,1,0,0,0,0,0,0,0,1,0
F Jimenez,Urug,2011,2011,1,0,1,0,0,0,0,0,0,1,0
T Jinno,Japan,1967,1967,1,1,0,0,0,0,0,0,0,0,1
I Jipescu,Rom,1927,1927,1,1,0,0,0,0,0,0,0,0,1
O Johnson,Can,1970,1970,1,1,0,0,0,0,0,0,0,0,1
WD Johnson,Wales,1953,1953,1,1,0,0,0,0,0,0,0,0,1
TR Johnson-Smyth,Ire,1882,1882,1,1,0,0,0,0,0,0,0,0,0
GR Johnston,Can,1978,1978,1,1,0,0,0,0,0,0,0,0,1
WC Johnston,Scot,1922,1922,1,1,0,0,0,0,0,0,0,0,0
WE Johnston,Ire,1884,1884,1,1,0,0,0,0,0,0,0,0,1
BA Johnstone,Aust,1993,1993,1,0,1,5,1,0,0,0,0,1,0
AGW Jones,Arg,1948,1948,1,1,0,0,0,0,0,0,0,0,1
AW Jones,Wales,1905,1905,1,1,0,3,1,0,0,0,0,1,0
C Jones,HK,1996,1996,1,1,0,0,0,0,0,0,0,0,1
D Jones,Wales,1897,1897,1,1,0,3,1,0,0,0,0,1,0
D Jones,Wales,1927,1927,1,1,0,0,0,0,0,0,0,0,1
DP Jones,Wales,1907,1907,1,1,0,3,1,0,0,0,0,1,0
FP Jones,Eng,1893,1893,1,1,0,0,0,0,0,0,0,0,1
GH Jones,Wales,1995,1995,1,1,0,0,0,0,0,0,0,0,1
H Jones,Wales,1904,1904,1,1,0,0,0,0,0,0,0,0,1
IC Jones,Wales,1968,1968,1,1,0,0,0,0,0,0,0,0,1
J Jones,Wales,1901,1901,1,1,0,0,0,0,0,0,0,1,0
J Jones,Wales,1924,1924,1,1,0,0,0,0,0,0,0,1,0
JA Jones,Wales,1883,1883,1,1,0,0,0,0,0,0,0,0,1
KWJ Jones,Wales,1934,1934,1,1,0,0,0,0,0,0,0,0,1
M Jones,Wales,2005,2005,1,0,1,0,0,0,0,0,0,1,0
MG Jones,NZ,1973,1973,1,1,0,0,0,0,0,0,0,0,1
PM Jones,Scot,1992,1992,1,0,1,0,0,0,0,0,0,0,1
R Jones,Wales,1901,1901,1,1,0,0,0,0,0,0,0,1,0
R Jones,Wales,1929,1929,1,1,0,0,0,0,0,0,0,0,1
RP Jones,Wales,2012,2012,1,1,0,0,0,0,0,0,0,1,0
WD Jones,Wales,1948,1948,1,1,0,0,0,0,0,0,0,0,0
WJ Jones,Wales,1924,1924,1,1,0,0,0,0,0,0,0,0,1
N Jordaan,SA,2002,2002,1,0,1,0,0,0,0,0,0,0,1
CF Jordan,Ire,1884,1884,1,1,0,0,0,0,0,0,0,0,1
WF Jowett,Wales,1903,1903,1,1,0,0,0,0,0,0,0,1,0
JE Joyce,Aust,1903,1903,1,1,0,0,0,0,0,0,0,0,1
D Kaczorowski,Fra,1974,1974,1,0,1,0,0,0,0,0,0,1,0
R Kadoto,Japan,1952,1952,1,1,0,0,0,0,0,0,0,0,1
A Kaempf,Fra,1946,1946,1,1,0,0,0,0,0,0,0,1,0
PR Kahl,Aust,1992,1992,1,1,0,0,0,0,0,0,0,1,0
T Kaho,Tonga,1973,1973,1,0,1,0,0,0,0,0,0,0,1
A Kaitu'u,Tonga,2000,2000,1,1,0,0,0,0,0,0,0,0,1
N Kalaniuvalu,Tonga,1963,1963,1,1,0,0,0,0,0,0,0,0,1
P Kalanivalu,Tonga,1996,1996,1,1,0,0,0,0,0,0,0,0,1
S Kalapu,Samoa,1957,1957,1,1,0,0,0,0,0,0,0,0,0
T Kali,Samoa,1975,1975,1,1,0,0,0,0,0,0,0,0,1
J Kaminer,SA,1958,1958,1,1,0,0,0,0,0,0,0,0,1
A Kanaar,Aust,2005,2005,1,0,1,0,0,0,0,0,0,0,1
A Kanasashi,Japan,1976,1976,1,1,0,0,0,0,0,0,0,0,1
O Kanatea,Tonga,1991,1991,1,1,0,0,0,0,0,0,0,0,1
H Kaneshiro,Japan,1993,1993,1,1,0,0,0,0,0,0,0,0,1
N Kanning,Germ,2010,2010,1,0,1,0,0,0,0,0,0,1,0
S Kapeli,Tonga,2005,2005,1,1,0,0,0,0,0,0,0,0,1
T Kapeli,Tonga,1982,1982,1,1,0,0,0,0,0,0,0,0,1
R Karimazondo,Zimb,1998,1998,1,1,0,0,0,0,0,0,0,0,1
HI Kasera,Namib,2012,2012,1,0,1,0,0,0,0,0,0,0,1
T Katene,NZ,1955,1955,1,1,0,0,0,0,0,0,0,1,0
T Kato,Japan,1967,1967,1,1,0,3,1,0,0,0,0,0,1
FKM Katoa,Tonga,2009,2009,1,0,1,0,0,0,0,0,0,0,1
D Katsuno,Japan,2002,2002,1,0,1,0,0,0,0,0,0,0,1
T Kaufana,Tonga,1947,1947,1,1,0,0,0,0,0,0,0,0,1
L Kauhalaniua,Tonga,1984,1984,1,0,1,0,0,0,0,0,0,0,1
S Kava,Tonga,1967,1967,1,1,0,0,0,0,0,0,0,0,0
G Kavtidze,Georg,2008,2008,1,1,0,0,0,0,0,0,0,0,1
T Kawagoe,Japan,1936,1936,1,1,0,0,0,0,0,0,0,0,1
R Kawai,Japan,2000,2000,1,1,0,0,0,0,0,0,0,0,1
K Kawasaki,Japan,1963,1963,1,1,0,0,0,0,0,0,0,1,0
PN Kay,Aust,1988,1988,1,1,0,0,0,0,0,0,0,1,0
HE Kayll,Eng,1878,1878,1,1,0,0,0,0,0,0,0,0,0
K Keane,Ire,1998,1998,1,0,1,0,0,0,0,0,0,0,1
RR Keddie,Scot,1967,1967,1,1,0,0,0,0,0,0,0,0,1
AJ Kelly,Aust,1899,1899,1,1,0,0,0,0,0,0,0,1,0
EW Kelly,SA,1896,1896,1,1,0,0,0,0,0,0,0,0,1
W Kelly,Ire,1884,1884,1,1,0,0,0,0,0,0,0,0,1
GF Kember,NZ,1970,1970,1,1,0,14,0,1,4,0,0,0,1
DT Kemp,Eng,1935,1935,1,1,0,0,0,0,0,0,0,0,0
L Kempf,Germ,1931,1931,1,1,0,0,0,0,0,0,0,0,1
AG Kennedy,Ire,1956,1956,1,1,0,0,0,0,0,0,0,0,1
P Kenny,Ire,1992,1992,1,0,1,0,0,0,0,0,0,0,1
AW Kent,Aust,1912,1912,1,1,0,0,0,0,0,0,0,1,0
BJ Kenyon,SA,1949,1949,1,1,0,0,0,0,0,0,0,1,0
JJ Keon,Ire,1879,1879,1,1,0,0,0,0,0,0,0,0,1
SW Kepa,Fiji,1961,1961,1,1,0,0,0,0,0,0,0,0,1
FR Kerr,Aust,1938,1938,1,1,0,0,0,0,0,0,0,0,1
W Kerr,Scot,1953,1953,1,1,0,0,0,0,0,0,0,0,1
ED Kettleson,Can,1985,1985,1,1,0,0,0,0,0,0,0,1,0
L Khachirashvili,Georg,2005,2005,1,0,1,0,0,0,0,0,0,1,0
T Khakhaleishvili,Georg,1994,1994,1,1,0,0,0,0,0,0,0,1,0
B Khamashuridze,Georg,1989,1989,1,1,0,0,0,0,0,0,0,1,0
M Kharshiladze,Georg,1991,1991,1,1,0,0,0,0,0,0,0,1,0
F Khasigian,USA,1976,1976,1,1,0,0,0,0,0,0,0,0,1
WH Kidston,Scot,1874,1874,1,1,0,0,0,0,0,0,0,0,1
HAD Kiernan,NZ,1903,1903,1,1,0,0,0,0,0,0,0,1,0
RA Kikau,Fiji,1948,1948,1,1,0,0,0,0,0,0,0,0,1
D Kilcoyne,Ire,2012,2012,1,0,1,0,0,0,0,0,0,0,1
IJ Kilgour,Scot,1921,1921,1,1,0,0,0,0,0,0,0,0,1
BA Killeen,NZ,1936,1936,1,1,0,0,0,0,0,0,0,1,0
B Kilner,Eng,1880,1880,1,1,0,0,0,0,0,0,0,1,0
K Kimura,Japan,1996,1996,1,1,0,0,0,0,0,0,0,0,1
QEMA King,Eng,1921,1921,1,1,0,3,1,0,0,0,0,1,0
RM King,NZ,2002,2002,1,1,0,5,1,0,0,0,0,1,0
A Kingham,Can,1974,1974,1,1,0,0,0,0,0,0,0,0,1
MM Kirksey,USA,1920,1920,1,1,0,0,0,0,0,0,0,1,0
D Kirsanov,Ukr,2011,2011,1,0,1,5,1,0,0,0,0,0,1
M Kiselyov,Russ,2007,2007,1,1,0,0,0,0,0,0,0,1,0
T Kitahara,Japan,1978,1978,1,1,0,0,0,0,0,0,0,1,0
H Kitajima,Japan,1963,1963,1,1,0,3,1,0,0,0,0,1,0
AE Kitching,Eng,1913,1913,1,1,0,0,0,0,0,0,0,1,0
M Kladiva,Czech,2007,2007,1,0,1,0,0,0,0,0,0,0,1
R Klappenbach,Urug,2005,2005,1,1,0,0,0,0,0,0,0,0,1
K Klingenberg,Germ,1931,1931,1,1,0,0,0,0,0,0,0,0,1
N Kloppers,Zimb,1987,1987,1,0,1,0,0,0,0,0,0,0,1
A Knight,NZ,1934,1934,1,1,0,3,1,0,0,0,0,0,1
FF Knight,Eng,1909,1909,1,1,0,0,0,0,0,0,0,0,1
FMD Knill,Wales,1976,1976,1,0,1,0,0,0,0,0,0,1,0
A Knowles,USA,1913,1913,1,0,1,0,0,0,0,0,0,0,1
TC Knowles,Eng,1931,1931,1,1,0,0,0,0,0,0,0,0,1
Knutson,USA,1988,1988,1,0,1,0,0,0,0,0,0,0,1
Z Koberidze,Georg,2004,2004,1,1,0,0,0,0,0,0,0,0,1
D Koen,Namib,2006,2006,1,0,1,0,0,0,0,0,0,1,0
R Kofman,Neth,1998,1998,1,1,0,0,0,0,0,0,0,0,1
AL Koko,Samoa,1999,1999,1,1,0,10,2,0,0,0,0,0,1
J Kolokihakaufiji,Tonga,2010,2010,1,0,1,0,0,0,0,0,0,1,0
ETA Koloto,Tonga,1986,1986,1,1,0,0,0,0,0,0,0,0,1
H Komiya,Japan,1967,1967,1,1,0,0,0,0,0,0,0,0,1
M Konchakov,Russ,2006,2006,1,1,0,5,1,0,0,0,0,0,1
S Kone,CdI,1995,1995,1,1,0,0,0,0,0,0,0,0,1
I Koniferedi,Fiji,2012,2012,1,1,0,0,0,0,0,0,0,0,1
A Kopaleishvili,Georg,2004,2004,1,0,1,0,0,0,0,0,0,0,1
K Kopeshkin,Russ,2012,2012,1,0,1,0,0,0,0,0,0,1,0
J Koroiadi,Fiji,2001,2001,1,1,0,0,0,0,0,0,0,0,1
A Koroitamana,Fiji,1992,1992,1,1,0,0,0,0,0,0,0,0,1
Korua,Samoa,1979,1979,1,0,1,4,1,0,0,0,0,0,1
Y Koshelev,Russ,2002,2002,1,1,0,10,0,5,0,0,0,1,0
V Koshelia,Ukr,2005,2005,1,1,0,0,0,0,0,0,0,0,1
P Kotze,Namib,2001,2001,1,0,1,0,0,0,0,0,0,0,1
L Kotzee,Namib,2008,2008,1,1,0,5,1,0,0,0,0,1,0
J Kouadio,CdI,1994,1994,1,1,0,0,0,0,0,0,0,1,0
P Kovacs,Czech,2004,2004,1,0,1,0,0,0,0,0,0,0,1
O Koyabu,Japan,1974,1974,1,1,0,4,1,0,0,0,0,1,0
S Koyama,Japan,1952,1952,1,1,0,0,0,0,0,0,0,0,1
V Krashlyuk,Ukr,2008,2008,1,1,0,0,0,0,0,0,0,0,1
M Krause,Samoa,1986,1986,1,1,0,0,0,0,0,0,0,0,1
